country,city,aqi_value,co_aqi_value,ozone_aqi_value,no2_aqi_value,pm2.5_aqi_value,pollution_spread,pm25_dominance,kmeans_cluster,risk_level,risk_label,dbscan_cluster
Spain,Villanueva De La Serena,27.0,1.0,27.0,2.0,22.0,13.4412301024373,0.42307691494082855,2,0,Low Risk,0
Spain,Villarrobledo,40.0,1.0,40.0,0.0,12.0,18.64358692240668,0.22641509006763982,2,0,Low Risk,0
Spain,Villaviciosa,31.0,1.0,31.0,1.0,21.0,15.0,0.38888888168724295,2,0,Low Risk,0
Spain,Villaviciosa De Odon,50.0,1.0,17.0,5.0,50.0,22.23173407541571,0.6849314974666918,1,1,Moderate Risk,0
Spain,Villena,29.0,1.0,29.0,1.0,22.0,14.430869689661812,0.415094331790673,2,0,Low Risk,0
Spain,Yecla,33.0,0.0,33.0,1.0,24.0,16.583123951777,0.41379309631391215,2,0,Low Risk,0
Spain,Zafra,35.0,1.0,28.0,2.0,35.0,17.55942292142123,0.5303030222681361,2,0,Low Risk,0
Spain,Zarautz,42.0,0.0,39.0,0.0,42.0,23.41473894793619,0.5185185121170555,2,0,Low Risk,0
Spain,Zumarraga,61.0,1.0,19.0,3.0,61.0,27.85677655436824,0.7261904675453515,1,1,Moderate Risk,0
Sri Lanka,Amparai,62.0,1.0,37.0,1.0,62.0,29.803523281652456,0.6138613800607784,1,1,Moderate Risk,0
Sri Lanka,Anuradhapura,47.0,0.0,26.0,0.0,47.0,22.75045787085028,0.6438356076186903,1,1,Moderate Risk,0
Sri Lanka,Badulla,50.0,1.0,26.0,0.0,50.0,23.7679756535273,0.6493506409175241,1,1,Moderate Risk,0
Sri Lanka,Battaramulla,66.0,0.0,23.0,0.0,66.0,31.11671576500322,0.741573025375584,1,1,Moderate Risk,0
Sri Lanka,Batticaloa,54.0,1.0,40.0,0.0,54.0,27.451472334527583,0.5684210466481995,2,0,Low Risk,0
Sri Lanka,Beruwala,65.0,0.0,26.0,0.0,65.0,30.717801570641956,0.7142857064364209,1,1,Moderate Risk,0
Sri Lanka,Chavakachcheri,55.0,0.0,26.0,0.0,55.0,26.209095113465224,0.679012337296144,1,1,Moderate Risk,0
Sri Lanka,Colombo,56.0,0.0,27.0,0.0,56.0,26.725456029785533,0.6746987870518218,1,1,Moderate Risk,0
Sri Lanka,Dambulla,51.0,0.0,22.0,0.0,51.0,24.171263930543642,0.6986301274160257,1,1,Moderate Risk,0
Sri Lanka,Eravur,59.0,1.0,36.0,0.0,59.0,28.717010057919794,0.6145833269314237,1,1,Moderate Risk,0
Sri Lanka,Galle,41.0,0.0,21.0,0.0,41.0,19.672315572906,0.6612903119146725,1,1,Moderate Risk,0
Sri Lanka,Gampola,54.0,0.0,18.0,1.0,54.0,25.22399651125888,0.7397260172640272,1,1,Moderate Risk,0
Sri Lanka,Hatton,52.0,1.0,22.0,1.0,52.0,24.124676163629637,0.6842105173130195,1,1,Moderate Risk,0
Sri Lanka,Hendala,80.0,1.0,21.0,2.0,80.0,37.15732319027659,0.7692307618343196,1,1,Moderate Risk,0
Sri Lanka,Homagama,58.0,1.0,27.0,1.0,58.0,27.097047809678457,0.6666666590038315,1,1,Moderate Risk,0
Sri Lanka,Jaffna,50.0,0.0,25.0,0.0,50.0,23.935677693908453,0.6666666577777779,1,1,Moderate Risk,0
Sri Lanka,Kalmunai,56.0,1.0,24.0,1.0,56.0,26.03203155089258,0.6829268209399169,1,1,Moderate Risk,0
Sri Lanka,Kalutara,63.0,0.0,22.0,0.0,63.0,29.702693480558292,0.7411764618685123,1,1,Moderate Risk,0
Sri Lanka,Kandana,83.0,1.0,21.0,3.0,83.0,38.40138886377245,0.7685185114026064,1,1,Moderate Risk,0
Sri Lanka,Kandy,54.0,0.0,21.0,0.0,54.0,25.5,0.7199999904000002,1,1,Moderate Risk,0
Sri Lanka,Katunayaka,72.0,0.0,24.0,0.0,72.0,33.94112549695428,0.7499999921875001,1,1,Moderate Risk,0
Sri Lanka,Kegalla,60.0,1.0,23.0,1.0,60.0,27.83732506306356,0.7058823446366783,1,1,Moderate Risk,0
Sri Lanka,Kelaniya,58.0,0.0,27.0,0.0,58.0,27.608875384557045,0.6823529331487891,1,1,Moderate Risk,0
Sri Lanka,Kilinochchi,59.0,0.0,28.0,0.0,59.0,28.1232406857152,0.6781609117452769,1,1,Moderate Risk,0
Sri Lanka,Kolonnawa,71.0,0.0,23.0,1.0,71.0,33.240286801811244,0.7473684131855957,1,1,Moderate Risk,0
Sri Lanka,Kotikawatta,71.0,1.0,23.0,1.0,71.0,33.005050118630834,0.7395833256293404,1,1,Moderate Risk,0
Sri Lanka,Kotte,88.0,1.0,20.0,3.0,88.0,40.89824772122476,0.7857142786989797,1,1,Moderate Risk,0
Sri Lanka,Kurunegala,77.0,1.0,17.0,4.0,77.0,35.518774378254285,0.7777777699214367,1,1,Moderate Risk,0
Sri Lanka,Maharagama,67.0,0.0,22.0,0.0,67.0,31.58454263296104,0.7528089803055171,1,1,Moderate Risk,0
Sri Lanka,Matale,53.0,0.0,19.0,0.0,53.0,24.99333244420733,0.7361111008873459,1,1,Moderate Risk,0
Sri Lanka,Matara,43.0,1.0,17.0,2.0,43.0,19.585283590832514,0.6825396717057195,1,1,Moderate Risk,0
Sri Lanka,Monaragala,46.0,1.0,32.0,0.0,46.0,22.954665466232928,0.5822784736420447,2,0,Low Risk,0
Sri Lanka,Moratuwa,89.0,1.0,20.0,3.0,89.0,41.387397437706404,0.7876106124990212,1,1,Moderate Risk,0
Sri Lanka,Mulleriyawa,67.0,0.0,22.0,0.0,67.0,31.58454263296104,0.7528089803055171,1,1,Moderate Risk,0
Sri Lanka,Nawalapitiya,106.0,2.0,13.0,5.0,106.0,49.88319690370028,0.8412698345930966,1,1,Moderate Risk,0
Sri Lanka,Negombo,57.0,0.0,27.0,0.0,57.0,27.16615541441225,0.6785714204931974,1,1,Moderate Risk,0
Sri Lanka,Nuwara Eliya,105.0,2.0,10.0,7.0,105.0,49.44357052910587,0.8467741867195631,1,1,Moderate Risk,0
Sri Lanka,Peliyagoda,71.0,0.0,23.0,1.0,71.0,33.240286801811244,0.7473684131855957,1,1,Moderate Risk,0
Sri Lanka,Point Pedro,56.0,0.0,30.0,0.0,56.0,27.0,0.6511627831260142,1,1,Moderate Risk,0
Sri Lanka,Polonnaruwa,69.0,1.0,17.0,2.0,69.0,32.01431971269523,0.7752808901653833,1,1,Moderate Risk,0
Sri Lanka,Ragama,89.0,1.0,20.0,3.0,89.0,41.387397437706404,0.7876106124990212,1,1,Moderate Risk,0
Sri Lanka,Ratnapura,66.0,1.0,21.0,1.0,66.0,30.652623596249203,0.741573025375584,1,1,Moderate Risk,0
Sri Lanka,Trincomalee,48.0,0.0,27.0,0.0,48.0,23.286262044390035,0.6399999914666668,1,1,Moderate Risk,0
Sri Lanka,Vavuniya,59.0,0.0,26.0,0.0,59.0,27.992558534963063,0.6941176388927337,1,1,Moderate Risk,0
Sri Lanka,Wattala,72.0,1.0,24.0,1.0,72.0,33.471380810079125,0.7346938700541442,1,1,Moderate Risk,0
Sri Lanka,Weligama,47.0,1.0,17.0,2.0,47.0,21.453437952924933,0.7014925268433951,1,1,Moderate Risk,0
State of Palestine,Jerusalem,86.0,1.0,85.0,2.0,86.0,48.50085909892044,0.49425287072268465,2,0,Low Risk,0
Sudan,Abu Jubayhah,39.0,1.0,14.0,0.0,39.0,18.15672510852843,0.7222222088477369,1,1,Moderate Risk,0
Sudan,Abu Zabad,59.0,2.0,11.0,0.0,59.0,27.748873851023216,0.8194444330632717,1,1,Moderate Risk,0
Sudan,Babanusah,55.0,2.0,15.0,0.0,55.0,25.547341675146292,0.7638888782793212,1,1,Moderate Risk,0
Sudan,Bara,52.0,2.0,17.0,0.0,52.0,24.060687161148714,0.7323943558817697,1,1,Moderate Risk,0
Sudan,Barbar,182.0,2.0,33.0,0.0,182.0,86.49614634961105,0.8387096735543333,0,3,Severe Risk,0
Sudan,Doka,61.0,1.0,18.0,0.0,61.0,28.554042329122744,0.7624999904687502,1,1,Moderate Risk,0
Sudan,Kaduqli,45.0,2.0,12.0,0.0,45.0,20.838665984174707,0.7627118514794602,1,1,Moderate Risk,0
Sudan,Kassala,93.0,1.0,37.0,0.0,93.0,43.69877954054705,0.7099236587028729,1,1,Moderate Risk,0
Sudan,Khartoum,77.0,2.0,46.0,1.0,77.0,36.882696936820295,0.6111111062610229,1,1,Moderate Risk,0
Sudan,Kinanah,54.0,1.0,21.0,0.0,54.0,25.25866188063018,0.7105263064404433,1,1,Moderate Risk,0
Sudan,Kusti,43.0,1.0,18.0,0.0,43.0,20.108041509140897,0.6935483759105101,1,1,Moderate Risk,0
Sudan,Marabba,37.0,1.0,16.0,0.0,37.0,17.291616465790582,0.685185172496571,1,1,Moderate Risk,0
Sudan,Rabak,51.0,1.0,20.0,0.0,51.0,23.84673283002656,0.7083333234953705,1,1,Moderate Risk,0
Sudan,Sawakin,62.0,1.0,47.0,0.0,62.0,31.775252424908707,0.5636363585123968,2,0,Low Risk,0
Sudan,Sinjah,57.0,1.0,14.0,0.0,57.0,26.770630673681683,0.7916666556712965,1,1,Moderate Risk,0
Sudan,Sinkat,170.0,1.0,24.0,0.0,170.0,81.58992993419388,0.8717948673241289,0,3,Severe Risk,0
Sudan,Sinnar,57.0,1.0,16.0,0.0,57.0,26.689573494781317,0.7702702598612128,1,1,Moderate Risk,0
Sudan,Tabat,89.0,1.0,28.0,0.0,89.0,41.73328008516305,0.7542372817437518,1,1,Moderate Risk,0
Sudan,Talawdi,64.0,1.0,9.0,2.0,64.0,30.21037349432586,0.8421052520775625,1,1,Moderate Risk,0
Sudan,Tambul,107.0,1.0,61.0,0.0,107.0,51.73892796209317,0.6331360909281888,1,1,Moderate Risk,0
Sudan,Tandalti,98.0,1.0,56.0,0.0,98.0,47.38055156566528,0.6322580604370448,1,1,Moderate Risk,0
Sudan,Tawkar,152.0,1.0,27.0,0.0,152.0,72.42007088277853,0.8444444397530865,0,3,Severe Risk,0
Sudan,Umm Durman,112.0,2.0,26.0,0.0,112.0,52.675104809261335,0.7999999942857143,1,1,Moderate Risk,0
Sudan,Umm Kaddadah,85.0,1.0,18.0,1.0,85.0,39.978119015281344,0.809523801814059,1,1,Moderate Risk,0
Sudan,Umm Ruwabah,110.0,1.0,49.0,0.0,110.0,51.96793883411836,0.687499995703125,1,1,Moderate Risk,0
Sudan,Wad Madani,55.0,1.0,21.0,0.0,55.0,25.721262281103805,0.7142857050092766,1,1,Moderate Risk,0
Sudan,Wad Rawah,61.0,2.0,20.0,1.0,61.0,28.05946067431328,0.7261904675453515,1,1,Moderate Risk,0
Sudan,Wagar,81.0,1.0,24.0,0.0,81.0,37.986839826445156,0.7641509361872554,1,1,Moderate Risk,0
Suriname,Lelydorp,44.0,1.0,18.0,0.0,44.0,20.56493779875511,0.6984126873267827,1,1,Moderate Risk,0
Suriname,Nieuw Nickerie,65.0,1.0,20.0,0.0,65.0,30.424770609926817,0.7558139446998379,1,1,Moderate Risk,0
Suriname,Paramaribo,21.0,0.0,19.0,0.0,21.0,11.575836902790225,0.5249999868750004,2,0,Low Risk,0
Sweden,Akersberga,29.0,1.0,29.0,0.0,9.0,13.450526631573451,0.2307692248520712,2,0,Low Risk,0
Sweden,Alingsas,38.0,1.0,38.0,2.0,29.0,18.841443681416774,0.414285708367347,2,0,Low Risk,0
Sweden,Angelholm,39.0,1.0,39.0,1.0,37.0,21.37755832643195,0.47435896827744917,2,0,Low Risk,0
Sweden,Arvika,36.0,0.0,36.0,0.0,28.0,18.76166303929372,0.43749999316406263,2,0,Low Risk,0
Sweden,Avesta,50.0,1.0,32.0,1.0,50.0,24.23496097239138,0.5952380881519276,1,1,Moderate Risk,0
Sweden,Balsta,29.0,1.0,29.0,0.0,10.0,13.4412301024373,0.24999999375000018,2,0,Low Risk,0
Sweden,Boden,32.0,1.0,32.0,0.0,6.0,15.063753405664428,0.1538461499013808,2,0,Low Risk,0
Sweden,Bollnas,28.0,0.0,28.0,0.0,16.0,13.613718571108091,0.36363635537190103,2,0,Low Risk,0
Sweden,Boo,68.0,1.0,42.0,1.0,68.0,32.93427798915086,0.6071428517219388,1,1,Moderate Risk,0
Sweden,Boras,37.0,1.0,37.0,1.0,27.0,18.35755975068582,0.4090909028925621,2,0,Low Risk,0
Sweden,Borlange,34.0,1.0,34.0,0.0,14.0,15.840349322747484,0.28571427988338205,2,0,Low Risk,0
Sweden,Enkoping,30.0,1.0,30.0,0.0,13.0,13.976170195491086,0.2954545387396696,2,0,Low Risk,0
Sweden,Eskilstuna,38.0,0.0,38.0,0.0,32.0,20.355179521029367,0.457142850612245,2,0,Low Risk,0
Sweden,Eslov,43.0,1.0,43.0,0.0,12.0,20.08316044185609,0.21428571045918376,2,0,Low Risk,0
Sweden,Fagersta,35.0,0.0,35.0,0.0,26.0,17.988422202442695,0.42622950120935243,2,0,Low Risk,0
Sweden,Falkenberg,37.0,1.0,37.0,1.0,34.0,19.956202043475106,0.46575341827735045,2,0,Low Risk,0
Sweden,Falkoping,45.0,1.0,45.0,0.0,19.0,21.06141812256082,0.292307687810651,2,0,Low Risk,0
Sweden,Falun,28.0,1.0,28.0,0.0,13.0,13.076696830622021,0.3095238021541952,2,0,Low Risk,0
Sweden,Finspang,42.0,1.0,42.0,0.0,25.0,20.281354326901674,0.3676470534169551,2,0,Low Risk,0
Sweden,Gavle,28.0,1.0,28.0,0.0,14.0,13.149778198382917,0.32558138777717704,2,0,Low Risk,0
Sweden,Goteborg,38.0,0.0,38.0,1.0,19.0,17.935068069752806,0.3275862012485138,2,0,Low Risk,0
Sweden,Halmstad,38.0,0.0,38.0,0.0,20.0,18.284784202536635,0.34482758026159344,2,0,Low Risk,0
Sweden,Harnosand,31.0,1.0,31.0,0.0,7.0,14.5,0.17948717488494426,2,0,Low Risk,0
Sweden,Hassleholm,38.0,0.0,38.0,0.0,29.0,19.6871362400257,0.43283581443528635,2,0,Low Risk,0
Sweden,Helsingborg,39.0,0.0,39.0,0.0,19.0,18.627936010197157,0.3275862012485138,2,0,Low Risk,0
Sweden,Hoganas,36.0,1.0,36.0,1.0,30.0,18.636880997992485,0.4411764641003461,2,0,Low Risk,0
Sweden,Hudiksvall,26.0,0.0,26.0,0.0,17.0,12.945398152754258,0.39534882801514354,2,0,Low Risk,0
Sweden,Jonkoping,34.0,0.0,33.0,0.0,34.0,19.345542122153102,0.5074626789930944,2,0,Low Risk,0
Sweden,Kalmar,36.0,1.0,36.0,0.0,21.0,17.291616465790582,0.36206895927467314,2,0,Low Risk,0
Sweden,Karlshamn,34.0,1.0,34.0,0.0,30.0,18.264263832230778,0.46153845443786995,2,0,Low Risk,0
Sweden,Karlskoga,28.0,0.0,28.0,0.0,10.0,13.203534880225574,0.26315788781163457,2,0,Low Risk,0
Sweden,Karlstad,34.0,1.0,34.0,0.0,16.0,15.945218719101975,0.3137254840445984,2,0,Low Risk,0
Sweden,Katrineholm,31.0,1.0,31.0,0.0,11.0,14.38459824488215,0.25581394753921055,2,0,Low Risk,0
Sweden,Kinna,37.0,1.0,37.0,2.0,29.0,18.48197319912929,0.42028984898130656,2,0,Low Risk,0
Sweden,Kiruna,32.0,1.0,32.0,0.0,11.0,14.854853303438128,0.24999999431818196,2,0,Low Risk,0
Sweden,Koping,29.0,1.0,29.0,0.0,10.0,13.4412301024373,0.24999999375000018,2,0,Low Risk,0
Sweden,Kristianstad,38.0,0.0,38.0,0.0,27.0,19.29378138157474,0.41538460899408297,2,0,Low Risk,0
Sweden,Kristinehamn,32.0,1.0,32.0,0.0,13.0,14.888474289418197,0.28260868950850676,2,0,Low Risk,0
Sweden,Kumla,41.0,1.0,41.0,0.0,12.0,19.122412679017955,0.22222221810699597,2,0,Low Risk,0
Sweden,Kungalv,41.0,1.0,41.0,0.0,11.0,19.155068954891984,0.2075471658953365,2,0,Low Risk,0
Sweden,Kungsbacka,35.0,1.0,35.0,2.0,33.0,18.786076404259266,0.46478872584804615,2,0,Low Risk,0
Sweden,Lerum,42.0,1.0,42.0,2.0,24.0,19.619293225462194,0.347826081915564,2,0,Low Risk,0
Sweden,Lidkoping,37.0,0.0,37.0,0.0,24.0,18.39157415774952,0.39344261650094076,2,0,Low Risk,0
Sweden,Lindome,38.0,0.0,38.0,1.0,19.0,17.935068069752806,0.3275862012485138,2,0,Low Risk,0
Sweden,Linkoping,41.0,1.0,41.0,0.0,26.0,20.016659728003237,0.3823529355536333,2,0,Low Risk,0
Sweden,Ljungby,40.0,1.0,40.0,0.0,29.0,20.141168453361058,0.414285708367347,2,0,Low Risk,0
Sweden,Ludvika,31.0,1.0,31.0,0.0,12.0,14.39907404430345,0.27272726652892576,2,0,Low Risk,0
Sweden,Lund,36.0,0.0,36.0,0.0,14.0,17.0,0.2799999944000001,2,0,Low Risk,0
Sweden,Malmo,35.0,0.0,35.0,0.0,26.0,17.988422202442695,0.42622950120935243,2,0,Low Risk,0
Sweden,Mariestad,29.0,1.0,25.0,1.0,29.0,15.0996688705415,0.5178571336096941,2,0,Low Risk,0
Sweden,Marsta,34.0,1.0,34.0,0.0,15.0,15.88500340992514,0.29999999400000016,2,0,Low Risk,0
Sweden,Mjolby,36.0,0.0,36.0,0.0,24.0,18.0,0.39999999333333347,2,0,Low Risk,0
Sweden,Molnlycke,41.0,1.0,41.0,0.0,11.0,19.155068954891984,0.2075471658953365,2,0,Low Risk,0
Sweden,Motala,28.0,0.0,28.0,0.0,17.0,13.744695946679455,0.37777776938271623,2,0,Low Risk,0
Sweden,Nassjo,38.0,0.0,38.0,0.0,20.0,18.284784202536635,0.34482758026159344,2,0,Low Risk,0
Sweden,Norrkoping,29.0,0.0,29.0,0.0,18.0,14.291605927956452,0.38297871525577204,2,0,Low Risk,0
Sweden,Norrtalje,30.0,1.0,29.0,0.0,30.0,16.753109164172084,0.4999999916666668,2,0,Low Risk,0
Sweden,Nybro,73.0,1.0,46.0,0.0,73.0,35.805027579936315,0.608333328263889,1,1,Moderate Risk,0
Sweden,Nykoping,34.0,1.0,34.0,0.0,9.0,15.853495934125487,0.20454544989669432,2,0,Low Risk,0
Sweden,Orebro,32.0,1.0,32.0,0.0,11.0,14.854853303438128,0.24999999431818196,2,0,Low Risk,0
Sweden,Ornskoldsvik,27.0,0.0,27.0,0.0,10.0,12.737739202856996,0.2702702629656686,2,0,Low Risk,0
Sweden,Oskarshamn,37.0,1.0,37.0,0.0,18.0,17.416467303484175,0.32142856568877565,2,0,Low Risk,0
Sweden,Ostersund,27.0,0.0,27.0,0.0,7.0,12.767145334803704,0.20588234688581333,2,0,Low Risk,0
Sweden,Pitea,31.0,1.0,31.0,0.0,26.0,16.299284237863535,0.4482758543400715,2,0,Low Risk,0
Sweden,Ronneby,34.0,1.0,34.0,1.0,26.0,17.05872210923198,0.41935483194588985,2,0,Low Risk,0
Sweden,Sala,34.0,1.0,34.0,0.0,14.0,15.840349322747484,0.28571427988338205,2,0,Low Risk,0
Sweden,Sandviken,35.0,0.0,35.0,0.0,22.0,17.289206652321173,0.3859649055093876,2,0,Low Risk,0
Sweden,Skara,31.0,1.0,31.0,1.0,29.0,16.76305461424021,0.46774192793964636,2,0,Low Risk,0
Sweden,Skelleftea,80.0,1.0,29.0,1.0,80.0,37.25027964100851,0.7207207142277413,1,1,Moderate Risk,0
Sweden,Skoghall,39.0,1.0,39.0,0.0,11.0,18.191115047370424,0.21568627028066137,2,0,Low Risk,0
Sweden,Skovde,38.0,1.0,38.0,0.0,11.0,17.710637105046974,0.2199999956000001,2,0,Low Risk,0
Sweden,Soderhamn,28.0,1.0,28.0,0.0,8.0,12.996794476587935,0.21621621037253486,2,0,Low Risk,0
Sweden,Sodertalje,29.0,1.0,29.0,0.0,21.0,14.522970311429637,0.41176469780853536,2,0,Low Risk,0
Sweden,Solna,34.0,1.0,34.0,0.0,16.0,15.945218719101975,0.3137254840445984,2,0,Low Risk,0
Sweden,Staffanstorp,36.0,1.0,36.0,1.0,29.0,18.409689477736084,0.43283581443528635,2,0,Low Risk,0
Sweden,Strangnas,31.0,1.0,31.0,0.0,13.0,14.430869689661812,0.28888888246913597,2,0,Low Risk,0
Sweden,Sundsvall,38.0,1.0,28.0,0.0,38.0,19.207203509794617,0.5671641706393408,2,0,Low Risk,0
Sweden,Taby,35.0,1.0,30.0,0.0,35.0,18.59211302317912,0.5303030222681361,2,0,Low Risk,0
Sweden,Timra,30.0,1.0,30.0,0.0,7.0,14.011899704655802,0.18421052146814418,2,0,Low Risk,0
Sweden,Tranas,31.0,0.0,31.0,0.0,30.0,17.613914953808536,0.4918032706261759,2,0,Low Risk,0
Sweden,Trelleborg,38.0,0.0,38.0,0.0,19.0,18.191115047370424,0.33333332748538025,2,0,Low Risk,0
Sweden,Trollhattan,39.0,1.0,39.0,2.0,28.0,19.017535767461215,0.39999999428571437,2,0,Low Risk,0
Sweden,Tumba,43.0,0.0,43.0,0.0,22.0,20.62967118820204,0.33846153325443795,2,0,Low Risk,0
Sweden,Uddevalla,37.0,0.0,37.0,1.0,18.0,17.416467303484175,0.32142856568877565,2,0,Low Risk,0
Sweden,Umea,35.0,1.0,35.0,0.0,4.0,16.753109164172084,0.09999999750000006,2,0,Low Risk,0
Sweden,Upplands Vasby,31.0,1.0,31.0,0.0,9.0,14.407752542757436,0.21951218976799539,2,0,Low Risk,0
Sweden,Uppsala,29.0,1.0,29.0,0.0,9.0,13.450526631573451,0.2307692248520712,2,0,Low Risk,0
Sweden,Vallentuna,41.0,0.0,41.0,0.0,25.0,20.141168453361058,0.3787878730486686,2,0,Low Risk,0
Sweden,Vanersborg,39.0,1.0,39.0,0.0,11.0,18.191115047370424,0.21568627028066137,2,0,Low Risk,0
Sweden,Varberg,40.0,0.0,40.0,0.0,20.0,19.148542155126762,0.3333333277777779,2,0,Low Risk,0
Sweden,Varnamo,40.0,1.0,40.0,0.0,9.0,18.77054430040145,0.17999999640000008,2,0,Low Risk,0
Sweden,Vasteras,35.0,1.0,35.0,0.0,14.0,16.299284237863535,0.2799999944000001,2,0,Low Risk,0
Sweden,Vasterhaninge,29.0,1.0,29.0,0.0,9.0,13.450526631573451,0.2307692248520712,2,0,Low Risk,0
Sweden,Vastervik,38.0,1.0,38.0,0.0,9.0,17.795130420052185,0.1874999960937501,2,0,Low Risk,0
Sweden,Vaxjo,41.0,1.0,41.0,0.0,25.0,19.872510326243805,0.37313432278903996,2,0,Low Risk,0
Sweden,Vetlanda,34.0,1.0,34.0,0.0,24.0,16.958282145704892,0.40677965412237876,2,0,Low Risk,0
Sweden,Visby,36.0,1.0,36.0,0.0,13.0,16.743157806499145,0.25999999480000013,2,0,Low Risk,0
Switzerland,Aarau,103.0,1.0,27.0,2.0,103.0,48.030372335290785,0.7744360844027363,1,1,Moderate Risk,0
Switzerland,Adliswil,32.0,1.0,28.0,1.0,32.0,16.822603841260722,0.5161290239334029,2,0,Low Risk,0
Switzerland,Aesch,59.0,2.0,21.0,4.0,59.0,26.413380447543375,0.686046503650622,1,1,Moderate Risk,0
Switzerland,Affoltern,111.0,1.0,26.0,3.0,111.0,51.75825216008232,0.7872340369699714,1,1,Moderate Risk,0
Switzerland,Allschwil,61.0,2.0,21.0,5.0,61.0,27.146209066215242,0.6853932507259185,1,1,Moderate Risk,0
Switzerland,Altstatten,55.0,1.0,24.0,3.0,55.0,25.091499224504968,0.6626505944258965,1,1,Moderate Risk,0
Switzerland,Amriswil,59.0,1.0,27.0,3.0,59.0,27.049337638224465,0.655555548271605,1,1,Moderate Risk,0
Switzerland,Arbon,45.0,2.0,26.0,6.0,45.0,19.83893478323202,0.5696202459541742,1,1,Moderate Risk,0
Switzerland,Arth,52.0,1.0,45.0,0.0,52.0,27.862758896658697,0.5306122394835486,2,0,Low Risk,0
Switzerland,Baar,52.0,1.0,30.0,1.0,52.0,24.779023386727733,0.6190476116780046,1,1,Moderate Risk,0
Switzerland,Bad Sackingen,40.0,1.0,21.0,3.0,40.0,18.20942979154848,0.6153846059171599,1,1,Moderate Risk,0
Switzerland,Basel,60.0,1.0,52.0,0.0,60.0,32.21154037504778,0.5309734466285536,2,0,Low Risk,0
Switzerland,Bellinzona,87.0,1.0,41.0,0.0,87.0,41.19364837771312,0.6744185994231117,1,1,Moderate Risk,0
Switzerland,Bern,30.0,0.0,30.0,0.0,28.0,16.76305461424021,0.48275861236623085,2,0,Low Risk,0
Switzerland,Biel,56.0,1.0,36.0,0.0,56.0,27.5121185419565,0.6021505311596718,1,1,Moderate Risk,0
Switzerland,Binningen,87.0,1.0,25.0,3.0,87.0,40.16632088371218,0.7499999935344829,1,1,Moderate Risk,0
Switzerland,Buchs,56.0,1.0,48.0,0.0,56.0,29.915157807818208,0.5333333282539683,2,0,Low Risk,0
Switzerland,Bulach,54.0,1.0,38.0,1.0,54.0,26.78930134711741,0.5744680789950205,2,0,Low Risk,0
Switzerland,Bulle,50.0,1.0,27.0,1.0,50.0,23.59908190304586,0.6329113843935268,1,1,Moderate Risk,0
Switzerland,Burgdorf,51.0,1.0,46.0,0.0,51.0,27.79088579612628,0.5204081579550188,2,0,Low Risk,0
Switzerland,Carouge,60.0,1.0,42.0,0.0,60.0,30.07074990750979,0.5825242661890848,2,0,Low Risk,0
Switzerland,Chur,34.0,1.0,26.0,1.0,34.0,17.05872210923198,0.5483870879292405,2,0,Low Risk,0
Switzerland,Delemont,37.0,1.0,24.0,2.0,37.0,17.568911937472585,0.578124990966797,2,0,Low Risk,0
Switzerland,Dietikon,53.0,1.0,37.0,1.0,53.0,26.229754097208,0.5760869502599245,2,0,Low Risk,0
Switzerland,Dubendorf,32.0,1.0,29.0,1.0,32.0,17.075811352124187,0.5079364998740238,2,0,Low Risk,0
Switzerland,Ebikon,53.0,1.0,45.0,0.0,53.0,28.194266556636414,0.535353529945924,2,0,Low Risk,0
Switzerland,Ecublens,59.0,1.0,30.0,1.0,59.0,27.765386124933805,0.648351641226905,1,1,Moderate Risk,0
Switzerland,Einsiedeln,28.0,0.0,28.0,1.0,28.0,15.88238017426859,0.49122806155740245,2,0,Low Risk,0
Switzerland,Emmen,52.0,1.0,30.0,1.0,52.0,24.779023386727733,0.6190476116780046,1,1,Moderate Risk,0
Switzerland,Frauenfeld,41.0,1.0,27.0,2.0,41.0,19.619293225462194,0.5774647805990876,2,0,Low Risk,0
Switzerland,Freienbach,41.0,1.0,27.0,2.0,41.0,19.619293225462194,0.5774647805990876,2,0,Low Risk,0
Switzerland,Fribourg,31.0,0.0,31.0,0.0,28.0,17.075811352124187,0.47457626314277523,2,0,Low Risk,0
Switzerland,Geneva,128.0,1.0,28.0,2.0,128.0,60.14634929348026,0.8050314414777897,1,1,Moderate Risk,0
Switzerland,Gland,33.0,1.0,28.0,1.0,33.0,17.153716798408443,0.523809515495087,2,0,Low Risk,0
Switzerland,Gossau,44.0,1.0,26.0,5.0,44.0,19.949937343260004,0.5789473608033242,1,1,Moderate Risk,0
Switzerland,Grenchen,59.0,1.0,31.0,1.0,59.0,27.85677655436824,0.6413043408553876,1,1,Moderate Risk,0
Switzerland,Herisau,57.0,1.0,24.0,3.0,57.0,26.004807247891687,0.6705882274048444,1,1,Moderate Risk,0
Switzerland,Hinwil,41.0,1.0,35.0,2.0,41.0,21.219095173922945,0.518987335202692,2,0,Low Risk,0
Switzerland,Horgen,55.0,1.0,24.0,3.0,55.0,25.091499224504968,0.6626505944258965,1,1,Moderate Risk,0
Switzerland,Horw,95.0,1.0,25.0,2.0,95.0,44.2445853561013,0.7723577172979047,1,1,Moderate Risk,0
Switzerland,Jona,33.0,1.0,25.0,2.0,33.0,16.214705259938174,0.5409835976887934,2,0,Low Risk,0
Switzerland,Kloten,54.0,1.0,35.0,1.0,54.0,26.28529373369578,0.593406586885642,1,1,Moderate Risk,0
